[06:47:09]	✅ SERVER  ON

[06:47:21]		NEW CLIENT

[12:31:13]			6	lleciak__	PING server 

[12:31:48]			4	lleciak	PING server 

[12:32:04]			5	lleciak_	PING server 

[12:32:14]			6	lleciak__	PING server 

[12:32:49]			4	lleciak	PING server 

[12:33:05]			5	lleciak_	PING server 

[12:33:15]			6	lleciak__	PING server 

[12:33:50]			4	lleciak	PING server 

[12:34:06]			5	lleciak_	PING server 

[12:34:16]			6	lleciak__	PING server 

[12:34:51]			4	lleciak	PING server 

[12:35:07]			5	lleciak_	PING server 

[12:35:17]			6	lleciak__	PING server 

[12:35:52]			4	lleciak	PING server 

[12:36:08]			5	lleciak_	PING server 

[12:36:18]			6	lleciak__	PING server 

[12:36:53]			4	lleciak	PING server 

[12:37:09]			5	lleciak_	PING server 

[12:37:19]			6	lleciak__	PING server 

[12:37:54]			4	lleciak	PING server 

[12:38:10]			5	lleciak_	PING server 

[12:38:20]			6	lleciak__	PING server 

[12:38:55]			4	lleciak	PING server 

[12:39:11]			5	lleciak_	PING server 

[12:39:21]			6	lleciak__	PING server 

[12:39:56]			4	lleciak	PING server 

[12:40:12]			5	lleciak_	PING server 

[12:40:22]			6	lleciak__	PING server 

[12:40:57]			4	lleciak	PING server 

[12:41:13]			5	lleciak_	PING server 

[12:41:23]			6	lleciak__	PING server 

[12:41:58]			4	lleciak	PING server 

[12:42:14]			5	lleciak_	PING server 

[12:42:24]			6	lleciak__	PING server 

[12:42:59]			4	lleciak	PING server 

[12:43:15]			5	lleciak_	PING server 

[12:43:25]			6	lleciak__	PING server 

[12:44:00]			4	lleciak	PING server 

[12:44:16]			5	lleciak_	PING server 

[12:44:26]			6	lleciak__	PING server 

[12:45:01]			4	lleciak	PING server 

[12:45:17]			5	lleciak_	PING server 

[12:45:27]			6	lleciak__	PING server 

[12:46:02]			4	lleciak	PING server 

[12:46:18]			5	lleciak_	PING server 

[12:46:28]			6	lleciak__	PING server 

[12:47:03]			4	lleciak	PING server 

[12:47:19]			5	lleciak_	PING server 

[12:47:29]			6	lleciak__	PING server 

[12:48:04]			4	lleciak	PING server 

[12:48:20]			5	lleciak_	PING server 

[12:48:30]			6	lleciak__	PING server 

[12:49:05]			4	lleciak	PING server 

[12:49:21]			5	lleciak_	PING server 

[12:49:31]			6	lleciak__	PING server 

[12:50:06]			4	lleciak	PING server 

[12:50:22]			5	lleciak_	PING server 

[12:50:32]			6	lleciak__	PING server 

[12:51:07]			4	lleciak	PING server 

[12:51:23]			5	lleciak_	PING server 

[12:51:33]			6	lleciak__	PING server 

[12:52:08]			4	lleciak	PING server 

[12:52:24]			5	lleciak_	PING server 

[12:52:34]			6	lleciak__	PING server 

[12:53:09]			4	lleciak	PING server 

[12:53:25]			5	lleciak_	PING server 

[12:53:35]			6	lleciak__	PING server 

[12:54:10]			4	lleciak	PING server 

[12:54:26]			5	lleciak_	PING server 

[12:54:36]			6	lleciak__	PING server 

[12:55:11]			4	lleciak	PING server 

[12:55:27]			5	lleciak_	PING server 

[12:55:37]			6	lleciak__	PING server 

[12:56:12]			4	lleciak	PING server 

[12:56:28]			5	lleciak_	PING server 

[12:56:38]			6	lleciak__	PING server 

[12:57:13]			4	lleciak	PING server 

[12:57:29]			5	lleciak_	PING server 

[12:57:39]			6	lleciak__	PING server 

[12:58:14]			4	lleciak	PING server 

[12:58:30]			5	lleciak_	PING server 

[12:58:40]			6	lleciak__	PING server 

[12:59:15]			4	lleciak	PING server 

[12:59:31]			5	lleciak_	PING server 

[12:59:41]			6	lleciak__	PING server 

[13:00:16]			4	lleciak	PING server 

[13:00:32]			5	lleciak_	PING server 

[13:00:42]			6	lleciak__	PING server 

[13:01:17]			4	lleciak	PING server 

[13:01:33]			5	lleciak_	PING server 

[13:01:43]			6	lleciak__	PING server 

[13:02:18]			4	lleciak	PING server 

[13:02:34]			5	lleciak_	PING server 

[13:02:44]			6	lleciak__	PING server 

[13:03:19]			4	lleciak	PING server 

[13:03:35]			5	lleciak_	PING server 

[13:03:45]			6	lleciak__	PING server 

[13:04:20]			4	lleciak	PING server 

[13:04:36]			5	lleciak_	PING server 

[13:04:46]			6	lleciak__	PING server 

[13:05:21]			4	lleciak	PING server 

[13:05:37]			5	lleciak_	PING server 

[13:05:47]			6	lleciak__	PING server 

[13:06:22]			4	lleciak	PING server 

[13:06:38]			5	lleciak_	PING server 

[13:06:48]			6	lleciak__	PING server 

[13:07:23]			4	lleciak	PING server 

[13:07:39]			5	lleciak_	PING server 

[13:07:49]			6	lleciak__	PING server 

[13:08:24]			4	lleciak	PING server 

[13:08:40]			5	lleciak_	PING server 

[13:08:50]			6	lleciak__	PING server 

[13:09:25]			4	lleciak	PING server 

[13:09:41]			5	lleciak_	PING server 

[13:09:51]			6	lleciak__	PING server 

[13:10:26]			4	lleciak	PING server 

[13:10:42]			5	lleciak_	PING server 

[13:10:52]			6	lleciak__	PING server 

[13:11:27]			4	lleciak	PING server 

[13:11:43]			5	lleciak_	PING server 

[13:11:53]			6	lleciak__	PING server 

[13:12:28]			4	lleciak	PING server 

[13:12:44]			5	lleciak_	PING server 

[13:12:54]			6	lleciak__	PING server 

[13:13:29]			4	lleciak	PING server 

[13:13:45]			5	lleciak_	PING server 

[13:13:55]			6	lleciak__	PING server 

[13:14:30]			4	lleciak	PING server 

[13:14:46]			5	lleciak_	PING server 

[13:14:56]			6	lleciak__	PING server 

[13:15:31]			4	lleciak	PING server 

[13:15:47]			5	lleciak_	PING server 

[13:15:57]			6	lleciak__	PING server 

[13:16:32]			4	lleciak	PING server 

[13:16:48]			5	lleciak_	PING server 

[13:16:58]			6	lleciak__	PING server 

[13:17:33]			4	lleciak	PING server 

[13:17:49]			5	lleciak_	PING server 

[13:17:59]			6	lleciak__	PING server 

[13:18:34]			4	lleciak	PING server 

[13:18:50]			5	lleciak_	PING server 

[13:19:00]			6	lleciak__	PING server 

[13:19:35]			4	lleciak	PING server 

[13:19:51]			5	lleciak_	PING server 

[13:20:01]			6	lleciak__	PING server 

[13:20:36]			4	lleciak	PING server 

[13:20:52]			5	lleciak_	PING server 

[13:21:02]			6	lleciak__	PING server 

[13:21:37]			4	lleciak	PING server 

[13:21:53]			5	lleciak_	PING server 

[13:22:03]			6	lleciak__	PING server 

[13:22:38]			4	lleciak	PING server 

[13:22:54]			5	lleciak_	PING server 

[13:23:04]			6	lleciak__	PING server 

[13:23:39]			4	lleciak	PING server 

[13:23:55]			5	lleciak_	PING server 

[13:24:05]			6	lleciak__	PING server 

[13:24:40]			4	lleciak	PING server 

[13:24:56]			5	lleciak_	PING server 

[13:25:06]			6	lleciak__	PING server 

[13:25:41]			4	lleciak	PING server 

[13:25:57]			5	lleciak_	PING server 

[13:26:07]			6	lleciak__	PING server 

[13:26:42]			4	lleciak	PING server 

[13:26:58]			5	lleciak_	PING server 

[13:27:08]			6	lleciak__	PING server 

[13:27:43]			4	lleciak	PING server 

[13:27:59]			5	lleciak_	PING server 

[13:28:09]			6	lleciak__	PING server 

[13:28:44]			4	lleciak	PING server 

[13:29:00]			5	lleciak_	PING server 

[13:29:10]			6	lleciak__	PING server 

[13:29:45]			4	lleciak	PING server 

[13:30:01]			5	lleciak_	PING server 

[13:30:11]			6	lleciak__	PING server 

[13:30:46]			4	lleciak	PING server 

[13:31:02]			5	lleciak_	PING server 

[13:31:12]			6	lleciak__	PING server 

[13:31:47]			4	lleciak	PING server 

[13:32:03]			5	lleciak_	PING server 

[13:32:13]			6	lleciak__	PING server 

[13:32:48]			4	lleciak	PING server 

[13:33:04]			5	lleciak_	PING server 

[13:33:14]			6	lleciak__	PING server 

[13:33:49]			4	lleciak	PING server 

[13:34:05]			5	lleciak_	PING server 

[13:34:15]			6	lleciak__	PING server 

[13:34:50]			4	lleciak	PING server 

[13:35:06]			5	lleciak_	PING server 

[13:35:16]			6	lleciak__	PING server 

[13:35:51]			4	lleciak	PING server 

[13:36:07]			5	lleciak_	PING server 

[13:36:17]			6	lleciak__	PING server 

[13:36:52]			4	lleciak	PING server 

[13:37:03]			4	lleciak	QUIT :leaving 

[13:37:03]			5	lleciak_	QUIT :leaving 

[13:37:03]			6	lleciak__	QUIT :leaving 

[09:56:18]	✅ SERVER  ON

[09:56:26]		NEW CLIENT

[09:56:26]			4	default	CAP LS 

[09:56:26]			4	default	NICK lleciak 

[09:56:26]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[09:56:26]			4	lleciak	MODE lleciak +i 

[09:56:29]			4	lleciak	PING server 

[09:56:39]			4	lleciak	WHOIS lleciak 

[09:56:52]			4	lleciak	WHOIS lleciak 

[09:57:30]			4	lleciak	PING server 

[09:58:31]			4	lleciak	PING server 

[09:59:32]			4	lleciak	PING server 

[10:00:33]			4	lleciak	PING server 

[10:01:34]			4	lleciak	PING server 

[10:02:35]			4	lleciak	PING server 

[10:03:36]			4	lleciak	PING server 

[10:04:37]			4	lleciak	PING server 

[10:05:38]			4	lleciak	PING server 

[10:06:39]			4	lleciak	PING server 

[10:07:40]			4	lleciak	PING server 

[10:08:41]			4	lleciak	PING server 

[10:09:42]			4	lleciak	PING server 

[10:10:43]			4	lleciak	PING server 

[10:11:44]			4	lleciak	PING server 

[10:12:45]			4	lleciak	PING server 

[10:13:46]			4	lleciak	PING server 

[10:14:47]			4	lleciak	PING server 

[10:15:48]			4	lleciak	PING server 

[10:16:49]			4	lleciak	PING server 

[10:17:50]			4	lleciak	PING server 

[10:18:51]			4	lleciak	PING server 

[10:19:52]			4	lleciak	PING server 

[10:20:23]			4	lleciak	TOPIC 

[10:20:53]			4	lleciak	PING server 

[10:21:54]			4	lleciak	PING server 

[10:22:55]			4	lleciak	PING server 

[10:23:15]			4	lleciak	JOIN #hello 

[10:23:56]			4	lleciak	PING server 

[10:24:20]			4	lleciak	TOPIC #hello :hello "c'est super ici" 

[10:24:57]			4	lleciak	PING server 

[10:25:55]			4	lleciak	TOPIC #hello :Bienvenue sur hello !!! 

[10:25:58]			4	lleciak	PING server 

[10:26:14]			4	lleciak	WHO #hello 

[10:26:18]			4	lleciak	WHOIS lleciak 

[10:26:59]			4	lleciak	PING server 

[10:27:15]			4	lleciak	TOPIC #hello :nouveautopic 

[10:28:00]			4	lleciak	PING server 

[10:29:01]			4	lleciak	PING server 

[10:30:02]			4	lleciak	PING server 

[10:31:03]			4	lleciak	PING server 

[10:32:04]			4	lleciak	PING server 

[10:33:05]			4	lleciak	PING server 

[10:34:06]			4	lleciak	PING server 

[10:35:07]			4	lleciak	PING server 

[10:36:08]			4	lleciak	PING server 

[10:37:09]			4	lleciak	PING server 

[10:38:10]			4	lleciak	PING server 

[10:39:11]			4	lleciak	PING server 

[10:40:12]			4	lleciak	PING server 

[10:41:13]			4	lleciak	PING server 

[10:42:14]			4	lleciak	PING server 

[10:43:15]			4	lleciak	PING server 

[10:44:16]			4	lleciak	PING server 

[10:44:33]			4	lleciak	QUIT :leaving 

[10:49:51]	✖️ SERVER  OFF

[10:50:18]	✅ SERVER  ON

[10:50:22]		NEW CLIENT

[10:50:22]			4	default	CAP LS 

[10:50:22]			4	default	NICK lleciak 

[10:50:22]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[10:50:22]			4	lleciak	MODE lleciak +i 

[10:50:25]			4	lleciak	PING server 

[10:50:30]			4	lleciak	WHOIS lleciak 

[10:51:24]			4	lleciak	JOIN #channel1 

[10:51:27]			4	lleciak	PING server 

[10:52:28]			4	lleciak	PING server 

[10:53:29]			4	lleciak	PING server 

[10:54:27]			4	lleciak	TOPIC #channel1 ::Nouveau topic 

[10:54:30]			4	lleciak	PING server 

[10:55:31]			4	lleciak	PING server 

[10:56:32]			4	lleciak	PING server 

[10:57:33]			4	lleciak	PING server 

[10:58:34]			4	lleciak	PING server 

[10:59:35]			4	lleciak	PING server 

[11:00:36]			4	lleciak	PING server 

[11:01:37]			4	lleciak	PING server 

[11:02:38]			4	lleciak	PING server 

[11:03:39]			4	lleciak	PING server 

[11:04:40]			4	lleciak	PING server 

[11:05:41]			4	lleciak	PING server 

[11:06:42]			4	lleciak	PING server 

[11:07:43]			4	lleciak	PING server 

[11:08:44]			4	lleciak	PING server 

[11:09:45]			4	lleciak	PING server 

[11:10:46]			4	lleciak	PING server 

[11:11:47]			4	lleciak	PING server 

[11:12:48]			4	lleciak	PING server 

[11:13:49]			4	lleciak	PING server 

[11:14:50]			4	lleciak	PING server 

[11:15:51]			4	lleciak	PING server 

[11:16:52]			4	lleciak	PING server 

[11:17:53]			4	lleciak	PING server 

[11:18:54]			4	lleciak	PING server 

[11:19:55]			4	lleciak	PING server 

[11:20:56]			4	lleciak	PING server 

[11:21:57]			4	lleciak	PING server 

[11:22:58]			4	lleciak	PING server 

[11:23:59]			4	lleciak	PING server 

[11:25:00]			4	lleciak	PING server 

[11:26:01]			4	lleciak	PING server 

[11:27:02]			4	lleciak	PING server 

[11:28:03]			4	lleciak	PING server 

[11:29:04]			4	lleciak	PING server 

[11:30:05]			4	lleciak	PING server 

[11:31:06]			4	lleciak	PING server 

[11:32:07]			4	lleciak	PING server 

[11:33:08]			4	lleciak	PING server 

[11:34:09]			4	lleciak	PING server 

[11:34:34]			4	lleciak	QUIT :Lost terminal 

[09:18:17]	✅ SERVER  ON

[09:18:29]		NEW CLIENT

[09:18:29]			4	default	CAP LS 

[09:18:29]			4	default	PASS password 

[09:18:29]		REMOVED CLIENT

[09:18:50]		NEW CLIENT

[09:18:50]			4	default	CAP LS 

[09:18:50]			4	default	PASS mdp 

[09:18:50]			4	default	NICK lleciak 

[09:18:50]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[09:18:50]			4	lleciak	MODE default +i 

[09:18:50]			4	lleciak	WHOIS lleciak 

[09:18:50]			4	lleciak	MODE lleciak +i 

[09:18:54]			4	lleciak	PING server 

[09:19:25]			4	lleciak	userhost 

[09:19:27]			4	lleciak	userhost 

[09:19:29]			4	lleciak	userhost 

[09:19:47]			4	lleciak	userhost lleciak 0 * :LouiseLeciak 

[09:19:52]			4	lleciak	userhost lleciak 

[09:19:55]			4	lleciak	userhost lleciak 

[09:19:59]			4	lleciak	PING server 

[09:21:00]			4	lleciak	PING server 

[09:22:01]			4	lleciak	PING server 

[09:23:02]			4	lleciak	PING server 

[09:24:03]			4	lleciak	PING server 

[09:24:14]		REMOVED CLIENT

[09:24:14]	✖️ SERVER  OFF

[10:20:53]	✅ SERVER  ON

[10:24:51]		NEW CLIENT

[10:24:51]			4	default	CAP LS 

[10:24:51]			4	default	PASS mdp 

[10:24:51]			4	default	NICK lleciak 

[10:24:51]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[10:24:51]			4	lleciak	MODE default +i 

[10:24:51]			4	lleciak	WHOIS lleciak 

[10:24:51]			4	lleciak	MODE lleciak +i 

[10:24:55]			4	lleciak	PING server 

[10:25:01]			4	lleciak	JOIN #bjr 

[10:25:24]			4	lleciak	TOPIC #bjr :[Hello voici le topic hihi] 

[10:25:56]			4	lleciak	PING server 

[10:26:57]			4	lleciak	PING server 

[10:27:58]			4	lleciak	PING server 

[10:28:59]			4	lleciak	PING server 

[10:30:00]			4	lleciak	PING server 

[10:30:07]			4	lleciak	TOPIC #bjr :[Hello] 

[10:30:14]			4	lleciak	TOPIC #bjr :[Hello ] 

[10:30:19]			4	lleciak	TOPIC #bjr :[coucoucocuocu] 

[10:30:22]			4	lleciak	TOPIC #bjr :[coucoucocuocu hihi] 

[10:31:01]			4	lleciak	PING server 

[10:32:02]			4	lleciak	PING server 

[10:33:03]			4	lleciak	PING server 

[10:34:04]			4	lleciak	PING server 

[10:35:05]			4	lleciak	PING server 

[10:36:06]			4	lleciak	PING server 

[10:37:07]			4	lleciak	PING server 

[10:38:08]			4	lleciak	PING server 

[10:39:09]			4	lleciak	PING server 

[10:40:11]			4	lleciak	PING server 

[10:41:12]			4	lleciak	PING server 

[10:41:33]		REMOVED CLIENT

[10:41:33]	✖️ SERVER  OFF

[10:41:35]	✅ SERVER  ON

[10:41:48]	✖️ SERVER  OFF

[10:42:02]	✖️ SERVER  OFF

[10:42:10]	✖️ SERVER  OFF

[10:42:31]	✅ SERVER  ON

[10:42:34]		NEW CLIENT

[10:42:34]			4	default	CAP LS 

[10:42:34]			4	default	PASS mdp 

[10:42:34]			4	default	NICK lleciak 

[10:42:34]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[10:42:34]			4	lleciak	MODE default +i 

[10:42:34]			4	lleciak	WHOIS lleciak 

[10:42:34]			4	lleciak	MODE lleciak +i 

[10:42:38]			4	lleciak	PING server 

[10:42:40]			4	lleciak	JOIN #coucou 

[10:43:39]			4	lleciak	PING server 

[10:44:15]			4	lleciak	TOPIC #coucou :[COucou ca va les cops ? c'est le topic ici hihi] [COucou ca va les cops ? c'est le topic ici hihi] 

[10:44:40]			4	lleciak	PING server 

[10:45:41]			4	lleciak	PING server 

[10:46:42]			4	lleciak	PING server 

[10:47:43]			4	lleciak	PING server 

[10:48:44]			4	lleciak	PING server 

[10:49:45]			4	lleciak	PING server 

[10:50:46]			4	lleciak	PING server 

[10:51:47]			4	lleciak	PING server 

[10:52:48]			4	lleciak	PING server 

[10:53:49]			4	lleciak	PING server 

[10:54:50]			4	lleciak	PING server 

[10:55:51]			4	lleciak	PING server 

[10:56:52]			4	lleciak	PING server 

[10:57:53]			4	lleciak	PING server 

[10:57:58]			4	lleciak	QUIT :leaving 

[10:58:00]	✖️ SERVER  OFF

[10:58:25]	✅ SERVER  ON

[10:58:28]		NEW CLIENT

[10:58:28]			4	default	CAP LS 

[10:58:28]			4	default	PASS mdp 

[10:58:28]			4	default	NICK lleciak 

[10:58:28]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[10:58:28]			4	lleciak	MODE default +i 

[10:58:28]			4	lleciak	WHOIS lleciak 

[10:58:28]			4	lleciak	MODE lleciak +i 

[10:58:32]			4	lleciak	PING server 

[10:58:33]			4	lleciak	JOIN #oui 

[10:58:42]			4	lleciak	TOPIC #oui :[nouveau topic] [nouveau topic] 

[10:59:33]			4	lleciak	PING server 

[11:00:34]			4	lleciak	PING server 

[11:01:35]			4	lleciak	PING server 

[11:02:36]			4	lleciak	PING server 

[11:02:50]			4	lleciak	TOPIC #oui :[nouveau topic] [nouveau topic] 

[11:03:37]			4	lleciak	PING server 

[11:04:34]		REMOVED CLIENT

[11:04:34]	✖️ SERVER  OFF

[11:04:48]	✅ SERVER  ON

[11:04:51]		NEW CLIENT

[11:04:51]			4	default	CAP LS 

[11:04:51]			4	default	PASS mdp 

[11:04:51]			4	default	NICK lleciak 

[11:04:51]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:04:51]			4	lleciak	MODE default +i 

[11:04:52]			4	lleciak	WHOIS lleciak 

[11:04:52]			4	lleciak	MODE lleciak +i 

[11:04:55]			4	lleciak	PING server 

[11:05:06]			4	lleciak	JOIN #oui 

[11:05:17]			4	lleciak	TOPIC #oui :[super topic youpi] [super topic youpi] 

[11:05:56]			4	lleciak	PING server 

[11:06:57]			4	lleciak	PING server 

[11:07:58]			4	lleciak	PING server 

[11:08:59]			4	lleciak	PING server 

[11:10:00]			4	lleciak	PING server 

[11:11:01]			4	lleciak	PING server 

[11:11:52]		REMOVED CLIENT

[11:11:52]	✖️ SERVER  OFF

[11:12:03]	✅ SERVER  ON

[11:12:06]		NEW CLIENT

[11:12:06]			4	default	CAP LS 

[11:12:06]			4	default	PASS mdp 

[11:12:06]			4	default	NICK lleciak 

[11:12:06]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:12:06]			4	lleciak	MODE default +i 

[11:12:06]			4	lleciak	WHOIS lleciak 

[11:12:06]			4	lleciak	MODE lleciak +i 

[11:12:10]			4	lleciak	PING server 

[11:12:11]			4	lleciak	JOIN #oui 

[11:12:26]			4	lleciak	TOPIC #oui :[hihi coucou cv] [hihi coucou cv] 

[11:13:11]			4	lleciak	PING server 

[11:13:48]		NEW CLIENT

[11:13:48]			5	default	CAP LS 

[11:13:48]			5	default	PASS mdp 

[11:13:48]			5	default	NICK lleciak 

[11:13:48]			5	lleciak_	USER lleciak lleciak localhost :Louise Leciak 

[11:13:48]			5	lleciak_	MODE default +i 

[11:13:48]			5	lleciak_	WHOIS lleciak 

[11:13:48]			5	lleciak_	MODE lleciak_ +i 

[11:13:48]			5	lleciak_	WHOIS lleciak 

[11:13:52]			5	lleciak_	QUIT :leaving 

[11:14:12]			4	lleciak	PING server 

[11:15:13]			4	lleciak	PING server 

[11:16:14]			4	lleciak	PING server 

[11:17:15]			4	lleciak	PING server 

[11:18:16]			4	lleciak	PING server 

[11:19:17]			4	lleciak	PING server 

[11:20:18]			4	lleciak	PING server 

[11:21:19]			4	lleciak	PING server 

[11:22:20]			4	lleciak	PING server 

[11:23:21]			4	lleciak	PING server 

[11:24:22]			4	lleciak	PING server 

[11:25:23]			4	lleciak	PING server 

[11:26:24]			4	lleciak	PING server 

[11:27:25]			4	lleciak	PING server 

[11:28:00]		REMOVED CLIENT

[11:28:00]	✖️ SERVER  OFF

[11:28:11]	✅ SERVER  ON

[11:28:13]		NEW CLIENT

[11:28:13]			4	default	CAP LS 

[11:28:13]			4	default	PASS mdp 

[11:28:13]			4	default	NICK lleciak 

[11:28:13]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:28:13]			4	lleciak	MODE default +i 

[11:28:13]			4	lleciak	WHOIS lleciak 

[11:28:13]			4	lleciak	MODE lleciak +i 

[11:28:17]			4	lleciak	PING server 

[11:28:17]			4	lleciak	JOIN #cc 

[11:28:30]			4	lleciak	TOPIC #cc :[coucou hihih huhuh] [coucou hihih huhuh] 

[11:29:18]			4	lleciak	PING server 

[11:30:19]			4	lleciak	PING server 

[11:31:20]			4	lleciak	PING server 

[11:32:21]			4	lleciak	PING server 

[11:32:39]			4	lleciak	QUIT :leaving 

[11:32:40]		NEW CLIENT

[11:32:40]			4	default	CAP LS 

[11:32:40]			4	default	PASS mdp 

[11:32:40]			4	default	NICK lleciak 

[11:32:40]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:32:40]			4	lleciak	MODE default +i 

[11:32:40]			4	lleciak	WHOIS lleciak 

[11:32:40]			4	lleciak	MODE lleciak +i 

[11:32:41]		REMOVED CLIENT

[11:32:41]	✖️ SERVER  OFF

[11:32:51]	✅ SERVER  ON

[11:32:54]		NEW CLIENT

[11:32:54]			4	default	CAP LS 

[11:32:54]			4	default	PASS mdp 

[11:32:54]			4	default	NICK lleciak 

[11:32:54]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:32:54]			4	lleciak	MODE default +i 

[11:32:54]			4	lleciak	WHOIS lleciak 

[11:32:54]			4	lleciak	MODE lleciak +i 

[11:32:58]			4	lleciak	PING server 

[11:33:19]			4	lleciak	JOIN #oui 

[11:33:35]			4	lleciak	TOPIC #oui :[bonjour tout va bien ou pas ?] [bonjour tout va bien ou pas ?] 

[11:33:59]			4	lleciak	PING server 

[11:34:10]		REMOVED CLIENT

[11:34:10]	✖️ SERVER  OFF

[11:34:27]	✅ SERVER  ON

[11:34:48]		NEW CLIENT

[11:34:48]			4	default	CAP LS 

[11:34:48]			4	default	PASS mdp 

[11:34:48]			4	default	NICK lleciak 

[11:34:48]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:34:48]			4	lleciak	MODE default +i 

[11:34:48]			4	lleciak	WHOIS lleciak 

[11:34:48]			4	lleciak	MODE lleciak +i 

[11:34:52]			4	lleciak	PING server 

[11:35:01]			4	lleciak	JOIN #cc 

[11:35:19]			4	lleciak	TOPIC #cc :[hello tout va bien ou pas oui super] [hello tout va bien ou pas oui super] 

[11:35:29]			4	lleciak	QUIT :leaving 

[11:35:34]	✖️ SERVER  OFF

[11:35:49]	✅ SERVER  ON

[11:35:51]		NEW CLIENT

[11:35:51]			4	default	CAP LS 

[11:35:51]			4	default	PASS mdp 

[11:35:51]			4	default	NICK lleciak 

[11:35:51]			4	lleciak	USER lleciak lleciak localhost :Louise Leciak 

[11:35:51]			4	lleciak	MODE default +i 

[11:35:51]			4	lleciak	WHOIS lleciak 

[11:35:51]			4	lleciak	MODE lleciak +i 

[11:35:55]			4	lleciak	PING server 

[11:36:18]		NEW CLIENT

[11:36:18]			5	default	CAP LS 

[11:36:18]			5	default	PASS mdp 

[11:36:18]			5	default	NICK lleciak 

[11:36:18]			5	lleciak_	USER lleciak lleciak localhost :Louise Leciak 

[11:36:18]			5	lleciak_	MODE default +i 

[11:36:18]			5	lleciak_	WHOIS lleciak 

[11:36:18]			5	lleciak_	MODE lleciak_ +i 

[11:36:18]			5	lleciak_	WHOIS lleciak 

[11:36:22]		NEW CLIENT

[11:36:22]			6	default	CAP LS 

[11:36:22]			6	default	PASS mdp 

[11:36:22]			6	default	NICK lleciak 

[11:36:22]			6	lleciak__	USER lleciak lleciak localhost :Louise Leciak 

[11:36:22]			6	lleciak__	MODE default +i 

[11:36:22]			6	lleciak__	WHOIS lleciak 

[11:36:22]			6	lleciak__	MODE lleciak__ +i 

[11:36:22]			6	lleciak__	WHOIS lleciak 

[11:36:23]			5	lleciak_	PING server 

[11:36:27]			6	lleciak__	PING server 

[11:36:31]			5	lleciak_	NICK deux 

[11:36:31]			5	deux	MODE lleciak_ +i 

[11:36:31]			5	deux	WHOIS lleciak 

[11:36:31]			5	deux	MODE deux +i 

[11:36:31]			5	deux	WHOIS lleciak 

[11:36:42]			6	lleciak__	NICK trois 

[11:36:42]			6	trois	MODE lleciak__ +i 

[11:36:42]			6	trois	WHOIS lleciak 

[11:36:42]			6	trois	MODE trois +i 

[11:36:42]			6	trois	WHOIS lleciak 

[11:36:56]			4	lleciak	PING server 

[11:37:07]			4	lleciak	JOIN #test 

[11:37:18]			4	lleciak	TOPIC #test :[voici mon topic] [voici mon topic] 

[11:37:24]			5	deux	PING server 

[11:37:28]			6	trois	PING server 

[11:37:33]			5	deux	JOIN #test 

[11:37:36]			5	deux	PRIVMSG #test :coucou 

[11:37:42]			6	trois	JOIN #test 

[11:37:44]			6	trois	PRIVMSG #test :hello 

[11:37:47]			4	lleciak	PRIVMSG #test :coucou hihi 

[11:37:57]			4	lleciak	PING server 

[11:38:25]			5	deux	PING server 

[11:38:29]			6	trois	PING server 

[11:38:58]			4	lleciak	PING server 

[11:39:26]			5	deux	PING server 

[11:39:30]			6	trois	PING server 

[11:39:42]			5	deux	TOPIC #test :[toooooppppppiuiiiicccc] [toooooppppppiuiiiicccc] 

[11:39:59]			4	lleciak	PING server 

[11:40:27]			5	deux	PING server 

